Day,Month,NewCustomers,TotalMembers,PatientsSeen,CurrentPediatricDoctors,CurrentOrthoDoctors,CurrentNurses,RevenuePrevention,RevenueTreatment,RevenueOrtho,RevenueCardDaily,RevenueTotal,CashNewCard,CashRenewCard,CashTreatment,CashFlowToday,Cash,Costs,DoctorSalary,NurseSalary,MonthlyCardRevenue,ContractLiability,CardContractLiability,OrthoContractLiability,PediatricMaterialRatio,OrthoMaterialRatio
1517,51,1,1853,26,1,1,6,0,2360,0,5426.666666666667,8786.666666666668,5000,0,2360,7242.0,6785455.166666668,118.0,0.0,0.0,162800.0,2588223.333333334,1083333.333333334,1504890,0.05,0.3
1518,51,1,1854,36,1,1,6,0,1320,0,5426.666666666667,6946.666666666667,1000,0,1320,2254.0,6787709.166666668,66.0,0.0,0.0,162800.0,2588890.0,1084000.0,1504890,0.05,0.3
1519,51,1,1854,50,1,1,6,0,2880,0,5426.666666666667,10306.666666666668,5000,5000,2880,-205858.2,6581850.966666668,218738.2,44498.5,111095.70000000003,162800.0,2588890.0,1084000.0,1504890,0.05,0.3
1520,51,2,1853,42,1,1,6,0,1320,0,5426.666666666667,6746.666666666667,0,0,1320,1254.0,6583104.966666668,66.0,0.0,0.0,162800.0,2590223.333333334,1085333.333333334,1504890,0.05,0.3
1521,51,1,1854,40,1,1,6,0,5840,0,5426.666666666667,12266.666666666668,5000,0,5840,10548.0,6593652.966666668,292.0,0.0,0.0,162800.0,2590223.333333334,1085333.333333334,1504890,0.05,0.3
1522,51,2,1855,45,1,1,6,0,2360,0,5426.666666666667,8786.666666666668,5000,0,2360,7242.0,6600894.966666668,118.0,0.0,0.0,162800.0,2590890.0,1086000.0,1504890,0.05,0.3
1523,51,4,1856,48,1,1,6,0,1040,0,5426.666666666667,7666.666666666667,6000,0,1040,6988.0,6607882.966666668,52.0,0.0,0.0,162800.0,2591556.666666666,1086666.666666666,1504890,0.05,0.3
1524,51,1,1856,45,1,1,6,0,1320,10725,5426.666666666667,17671.666666666668,1000,0,20820,18536.5,6626419.466666668,3283.5,0.0,0.0,162800.0,2600998.333333334,1087333.333333334,1513665,0.05,0.3
1525,51,3,1856,44,1,1,6,0,2360,8775,5426.666666666667,17561.666666666668,5000,0,2360,4609.5,6631028.966666668,2750.5,0.0,0.0,162800.0,2592223.333333334,1087333.333333334,1504890,0.05,0.3
1526,51,2,1858,53,1,1,6,0,3680,0,5426.666666666667,10306.666666666668,6000,0,3680,9496.0,6640524.966666668,184.0,0.0,0.0,162800.0,2592890.0,1088000.0,1504890,0.05,0.3
1527,51,4,1860,54,1,1,6,0,5040,0,5426.666666666667,11066.666666666668,3000,0,5040,7788.0,6648312.966666668,252.0,0.0,0.0,162800.0,2593556.666666666,1088666.666666666,1504890,0.05,0.3
1528,51,2,1862,54,1,1,6,0,1840,8775,5426.666666666667,17241.666666666668,6000,0,1840,5115.5,6653428.466666668,2724.5,0.0,0.0,162800.0,2584781.666666666,1088666.666666666,1496115,0.05,0.3
1529,51,3,1865,57,1,1,6,0,2080,0,5426.666666666667,9906.666666666668,7000,5000,2080,13976.0,6667404.466666668,104.0,0.0,0.0,162800.0,2585448.333333334,1089333.333333334,1496115,0.05,0.3
1530,51,3,1867,45,1,1,6,0,2880,8775,5426.666666666667,19081.666666666668,10000,0,2880,10103.5,6677507.966666668,2776.5,0.0,0.0,162800.0,2468940.0,981600.0,1487340,0.05,0.3
1531,52,4,1869,51,1,1,6,0,520,8775,5533.333333333333,16828.333333333332,10000,0,520,7861.5,6685369.466666668,2658.5,0.0,0.0,166000.0,2461365.0,982800.0,1478565,0.05,0.3
1532,52,2,1871,43,1,1,6,0,3680,10725,5533.333333333333,21338.333333333332,6000,1000,23180,26778.5,6712147.966666668,3401.5,0.0,0.0,166000.0,2471340.0,984000.0,1487340,0.05,0.3
1533,52,2,1873,53,1,1,6,0,1320,24225,5533.333333333333,34078.33333333333,10000,5000,20820,28486.5,6740634.466666668,7333.5,0.0,0.0,166000.0,2467215.0,984600.0,1482615,0.05,0.3
1534,52,0,1873,49,1,1,6,0,3960,0,5533.333333333333,9493.333333333332,0,0,3960,3762.0,6744396.466666668,198.0,0.0,0.0,166000.0,2469015.0,986400.0,1482615,0.05,0.3
1535,52,1,1874,44,1,1,6,0,2880,0,5533.333333333333,9413.333333333332,5000,0,2880,7736.0,6752132.466666668,144.0,0.0,0.0,166000.0,2469015.0,986400.0,1482615,0.05,0.3
1536,52,3,1874,45,1,1,6,0,4200,0,5533.333333333333,9933.333333333332,0,1000,4200,4990.0,6757122.466666668,210.0,0.0,0.0,166000.0,2469615.0,987000.0,1482615,0.05,0.3
1537,52,3,1875,46,1,1,6,0,2360,2860,5533.333333333333,11753.333333333332,5000,0,7560,11584.0,6768706.466666668,976.0,0.0,0.0,166000.0,2471955.0,987000.0,1484955,0.05,0.3
1538,52,2,1877,56,1,1,6,0,3680,10725,5533.333333333333,21138.333333333332,6000,0,23180,25778.5,6794484.966666668,3401.5,0.0,0.0,166000.0,2481330.0,987600.0,1493730,0.05,0.3
1539,52,2,1879,46,1,1,6,0,3960,0,5533.333333333333,10693.333333333332,6000,0,3960,9762.0,6804246.966666668,198.0,0.0,0.0,166000.0,2481930.0,988200.0,1493730,0.05,0.3
1540,52,3,1881,47,1,1,6,0,1600,0,5533.333333333333,8333.333333333332,6000,0,1600,7520.0,6811766.966666668,80.0,0.0,0.0,166000.0,2482530.0,988800.0,1493730,0.05,0.3
1541,52,2,1883,49,1,1,6,0,2360,10725,5533.333333333333,20818.333333333332,6000,5000,21860,29524.5,6841291.466666668,3335.5,0.0,0.0,166000.0,2491905.0,989400.0,1502505,0.05,0.3
1542,52,0,1883,54,1,1,6,0,3400,10725,5533.333333333333,19658.333333333332,0,0,22900,19512.5,6860803.966666668,3387.5,0.0,0.0,166000.0,2501880.0,990600.0,1511280,0.05,0.3
1543,52,4,1884,48,1,1,6,0,1040,6300,5533.333333333333,15273.333333333332,7000,5000,1040,11098.0,6871901.966666668,1942.0,0.0,0.0,166000.0,2495580.0,990600.0,1504980,0.05,0.3
1544,52,3,1885,49,1,1,6,0,3400,0,5533.333333333333,10133.333333333332,6000,0,3400,9230.0,6881131.966666668,170.0,0.0,0.0,166000.0,2496780.0,991800.0,1504980,0.05,0.3
1545,52,3,1887,47,1,1,6,0,1320,0,5533.333333333333,8053.333333333333,6000,0,1320,7254.0,6888385.966666668,66.0,0.0,0.0,166000.0,2497380.0,992400.0,1504980,0.05,0.3
1546,52,4,1889,39,1,1,6,0,1320,0,5533.333333333333,9053.333333333332,11000,0,1320,12254.0,6900639.966666668,66.0,0.0,0.0,166000.0,2497980.0,993000.0,1504980,0.05,0.3
1547,52,3,1890,39,1,1,6,0,2360,0,5533.333333333333,9893.333333333332,5000,5000,2360,12242.0,6912881.966666668,118.0,0.0,0.0,166000.0,2499180.0,994200.0,1504980,0.05,0.3
1548,52,2,1892,52,1,1,6,0,4760,0,5533.333333333333,10693.333333333332,2000,0,4760,6522.0,6919403.966666668,238.0,0.0,0.0,166000.0,2500380.0,995400.0,1504980,0.05,0.3
1549,52,1,1892,46,1,1,6,0,2880,0,5533.333333333333,9413.333333333332,5000,0,2880,7736.0,6927139.966666668,144.0,0.0,0.0,166000.0,2500380.0,995400.0,1504980,0.05,0.3
1550,52,3,1894,40,1,1,6,0,2880,0,5533.333333333333,9613.333333333332,6000,0,2880,-199342.8,6727797.166666668,208222.8,40575.0,104503.79999999997,166000.0,2500980.0,996000.0,1504980,0.05,0.3
1551,52,3,1895,48,1,1,6,0,3160,0,5533.333333333333,9893.333333333332,6000,0,3160,9002.0,6736799.166666668,158.0,0.0,0.0,166000.0,2501580.0,996600.0,1504980,0.05,0.3
1552,52,2,1896,46,1,1,6,0,3680,0,5533.333333333333,11213.333333333332,5000,5000,3680,13496.0,6750295.166666668,184.0,0.0,0.0,166000.0,2502180.0,997200.0,1504980,0.05,0.3
1553,52,2,1895,48,1,1,6,0,5240,13065,5533.333333333333,23838.333333333332,0,0,24740,20558.5,6770853.666666668,4181.5,0.0,0.0,166000.0,2509815.0,998400.0,1511415,0.05,0.3
1554,52,2,1896,45,1,1,6,0,4480,0,5533.333333333333,12013.333333333332,10000,0,4480,14256.0,6785109.666666668,224.0,0.0,0.0,166000.0,2509815.0,998400.0,1511415,0.05,0.3
1555,52,3,1898,59,1,1,6,0,2360,21450,5533.333333333333,30543.333333333332,6000,0,41360,40807.0,6825916.666666668,6553.0,0.0,0.0,166000.0,2528565.0,999600.0,1528965,0.05,0.3
1556,52,4,1901,47,1,1,6,0,2120,21450,5533.333333333333,32303.333333333332,15000,1000,41120,50579.0,6876495.666666668,6541.0,0.0,0.0,166000.0,2546715.0,1000200.0,1546515,0.05,0.3
1557,52,2,1901,50,1,1,6,0,4760,0,5533.333333333333,11293.333333333332,5000,0,4760,9522.0,6886017.666666668,238.0,0.0,0.0,166000.0,2548515.0,1002000.0,1546515,0.05,0.3
1558,52,1,1900,39,1,1,6,0,3920,0,5533.333333333333,10453.333333333332,5000,0,3920,8724.0,6894741.666666668,196.0,0.0,0.0,166000.0,2549115.0,1002600.0,1546515,0.05,0.3
1559,52,4,1897,40,1,1,6,0,1600,0,5533.333333333333,7133.333333333333,0,0,1600,1520.0,6896261.666666668,80.0,0.0,0.0,166000.0,2549715.0,1003200.0,1546515,0.05,0.3
1560,52,1,1898,44,1,1,6,0,1840,0,5533.333333333333,7573.333333333333,1000,0,1840,2748.0,6899009.666666668,92.0,0.0,0.0,166000.0,2438248.333333333,891733.333333333,1546515,0.05,0.3
1561,53,2,1898,49,1,1,6,0,2360,0,5651.111111111111,9011.111111111111,5000,0,2360,7242.0,6906251.666666668,118.0,0.0,0.0,169533.33333333334,2438248.333333333,891733.333333333,1546515,0.05,0.3
1562,53,3,1901,46,1,1,6,0,520,0,5651.111111111111,8371.111111111111,11000,0,520,11494.0,6917745.666666668,26.0,0.0,0.0,169533.33333333334,2438781.666666667,892266.666666667,1546515,0.05,0.3
1563,53,3,1903,60,1,1,6,0,3920,0,5651.111111111111,9971.111111111111,2000,0,3920,5724.0,6923469.666666668,196.0,0.0,0.0,169533.33333333334,2439848.333333333,893333.333333333,1546515,0.05,0.3
1564,53,2,1904,53,1,1,6,0,4200,0,5651.111111111111,11051.111111111111,6000,0,4200,9990.0,6933459.666666668,210.0,0.0,0.0,169533.33333333334,2439848.333333333,893333.333333333,1546515,0.05,0.3
1565,53,2,1905,48,1,1,6,0,800,0,5651.111111111111,7851.111111111111,6000,1000,800,7760.0,6941219.666666668,40.0,0.0,0.0,169533.33333333334,2440381.666666667,893866.666666667,1546515,0.05,0.3
1566,53,3,1906,45,1,1,6,0,3400,0,5651.111111111111,12051.111111111111,10000,5000,3400,18230.0,6959449.666666668,170.0,0.0,0.0,169533.33333333334,2440915.0,894400.0,1546515,0.05,0.3
1567,53,3,1907,46,1,1,6,0,5560,0,5651.111111111111,12211.111111111111,5000,0,5560,10282.0,6969731.666666668,278.0,0.0,0.0,169533.33333333334,2442515.0,896000.0,1546515,0.05,0.3
1568,53,2,1909,49,1,1,6,0,1560,2340,5651.111111111111,10751.111111111111,6000,0,1560,6780.0,6976511.666666668,780.0,0.0,0.0,169533.33333333334,2440708.333333333,896533.333333333,1544175,0.05,0.3
1569,53,1,1910,57,1,1,6,0,3440,0,5651.111111111111,10091.111111111111,5000,0,3440,8268.0,6984779.666666668,172.0,0.0,0.0,169533.33333333334,2441241.666666668,897066.6666666679,1544175,0.05,0.3
1570,53,4,1912,51,1,1,6,0,2640,0,5651.111111111111,9491.111111111111,6000,0,2640,8508.0,6993287.666666668,132.0,0.0,0.0,169533.33333333334,2441775.0,897600.0,1544175,0.05,0.3
1571,53,2,1911,58,1,1,6,0,4200,0,5651.111111111111,11851.111111111111,0,10000,4200,13990.0,7007277.666666668,210.0,0.0,0.0,169533.33333333334,2442308.333333332,898133.3333333321,1544175,0.05,0.3
1572,53,3,1913,48,1,1,6,0,2360,0,5651.111111111111,10011.111111111111,10000,0,2360,12242.0,7019519.666666668,118.0,0.0,0.0,169533.33333333334,2443375.0,899200.0,1544175,0.05,0.3
1573,53,2,1914,51,1,1,6,0,2360,0,5651.111111111111,9011.111111111111,5000,0,2360,7242.0,7026761.666666668,118.0,0.0,0.0,169533.33333333334,2444441.666666668,900266.6666666679,1544175,0.05,0.3
1574,53,2,1914,43,1,1,6,0,5000,0,5651.111111111111,10851.111111111111,1000,0,5000,5750.0,7032511.666666668,250.0,0.0,0.0,169533.33333333334,2444975.0,900800.0,1544175,0.05,0.3
1575,53,3,1915,45,1,1,6,0,520,0,5651.111111111111,7371.111111111111,6000,0,520,6494.0,7039005.666666668,26.0,0.0,0.0,169533.33333333334,2444975.0,900800.0,1544175,0.05,0.3
1576,53,3,1916,51,1,1,6,0,3160,0,5651.111111111111,11011.111111111111,6000,5000,3160,14002.0,7053007.666666668,158.0,0.0,0.0,169533.33333333334,2445508.333333332,901333.3333333321,1544175,0.05,0.3
1577,53,5,1918,43,1,1,6,0,3160,0,5651.111111111111,11811.111111111111,15000,0,3160,18002.0,7071009.666666668,158.0,0.0,0.0,169533.33333333334,2446575.0,902400.0,1544175,0.05,0.3
1578,53,3,1919,52,1,1,6,0,4000,0,5651.111111111111,10651.111111111111,5000,0,4000,8800.0,7079809.666666668,200.0,0.0,0.0,169533.33333333334,2448175.0,904000.0,1544175,0.05,0.3
1579,53,3,1921,42,1,1,6,0,2920,0,5651.111111111111,10771.111111111111,10000,1000,2920,13774.0,7093583.666666668,146.0,0.0,0.0,169533.33333333334,2448708.333333332,904533.3333333321,1544175,0.05,0.3
1580,53,3,1922,48,1,1,6,0,2120,0,5651.111111111111,8771.111111111111,5000,0,2120,7014.0,7100597.666666668,106.0,0.0,0.0,169533.33333333334,2449775.0,905600.0,1544175,0.05,0.3
1581,53,3,1924,47,1,1,6,0,2360,0,5651.111111111111,11011.111111111111,10000,5000,2360,-177602.20000000004,6922995.466666668,194962.20000000004,35202.5,96641.70000000004,169533.33333333334,2450308.333333332,906133.3333333321,1544175,0.05,0.3
1582,53,2,1925,52,1,1,6,0,2120,0,5651.111111111111,8971.111111111111,6000,0,2120,8014.0,6931009.466666668,106.0,0.0,0.0,169533.33333333334,2451908.333333332,907733.3333333321,1544175,0.05,0.3
1583,53,2,1927,48,1,1,6,0,1040,10725,5651.111111111111,19416.11111111111,10000,0,20540,27270.5,6958279.966666668,3269.5,0.0,0.0,169533.33333333334,2461216.666666668,908266.6666666679,1552950,0.05,0.3
1584,53,4,1930,54,1,1,6,0,6360,0,5651.111111111111,17011.11111111111,20000,5000,6360,31042.0,6989321.966666668,318.0,0.0,0.0,169533.33333333334,2462283.333333332,909333.3333333321,1552950,0.05,0.3
1585,53,2,1932,42,1,1,6,0,2360,0,5651.111111111111,8411.111111111111,2000,0,2360,4242.0,6993563.966666668,118.0,0.0,0.0,169533.33333333334,2464950.0,912000.0,1552950,0.05,0.3
1586,53,1,1933,49,1,1,6,0,2360,0,5651.111111111111,8211.111111111111,1000,0,2360,3242.0,6996805.966666668,118.0,0.0,0.0,169533.33333333334,2464950.0,912000.0,1552950,0.05,0.3
1587,53,2,1935,45,1,1,6,0,800,17550,5651.111111111111,26001.11111111111,10000,0,800,5495.0,7002300.966666668,5305.0,0.0,0.0,169533.33333333334,2447400.0,912000.0,1535400,0.05,0.3
1588,53,6,1938,41,1,1,6,0,1040,2860,5651.111111111111,13551.111111111111,20000,0,6240,25330.0,7027630.966666668,910.0,0.0,0.0,169533.33333333334,2450806.666666668,913066.6666666679,1537740,0.05,0.3
1589,53,3,1941,46,1,1,6,0,2880,0,5651.111111111111,12531.111111111111,15000,5000,2880,22736.0,7050366.966666668,144.0,0.0,0.0,169533.33333333334,2452940.0,915200.0,1537740,0.05,0.3
1590,53,0,1941,32,1,1,6,0,3440,0,5651.111111111111,9291.111111111111,0,1000,3440,4268.0,7054634.966666668,172.0,0.0,0.0,169533.33333333334,2340406.666666666,802666.666666666,1537740,0.05,0.3
1591,54,2,1942,49,1,1,6,0,3160,0,5795.555555555557,9155.555555555557,1000,0,3160,4002.0,7058636.966666668,158.0,0.0,0.0,173866.6666666667,2340406.666666666,802666.666666666,1537740,0.05,0.3
1592,54,2,1942,46,1,1,6,0,3440,8775,5795.555555555557,18410.555555555555,1000,1000,3440,2635.5,7061272.466666668,2804.5,0.0,0.0,173866.6666666667,2331631.666666666,802666.666666666,1528965,0.05,0.3
1593,54,2,1942,57,1,1,6,0,3160,0,5795.555555555557,8955.555555555557,0,0,3160,3002.0,7064274.466666668,158.0,0.0,0.0,173866.6666666667,2331631.666666666,802666.666666666,1528965,0.05,0.3
1594,54,5,1944,54,1,1,6,0,2120,8775,5795.555555555557,18890.555555555555,6000,5000,2120,10381.5,7074655.966666668,2738.5,0.0,0.0,173866.6666666667,2322856.666666666,802666.666666666,1520190,0.05,0.3
1595,54,2,1945,43,1,1,6,0,4200,10725,5795.555555555557,21720.555555555555,5000,0,23700,25272.5,7099928.466666668,3427.5,0.0,0.0,173866.6666666667,2332565.0,803600.0,1528965,0.05,0.3
1596,54,1,1945,47,1,1,6,0,520,0,5795.555555555557,6515.555555555557,1000,0,520,1494.0,7101422.466666668,26.0,0.0,0.0,173866.6666666667,2333031.666666666,804066.666666666,1528965,0.05,0.3
1597,54,2,1946,41,1,1,6,0,2640,0,5795.555555555557,9635.555555555557,6000,0,2640,8508.0,7109930.466666668,132.0,0.0,0.0,173866.6666666667,2333031.666666666,804066.666666666,1528965,0.05,0.3
1598,54,2,1947,50,1,1,6,0,5520,8775,5795.555555555557,22090.555555555555,10000,0,5520,12611.5,7122541.966666668,2908.5,0.0,0.0,173866.6666666667,2324723.333333334,804533.333333334,1520190,0.05,0.3
1599,54,2,1948,46,1,1,6,0,0,0,5795.555555555557,7795.555555555557,5000,5000,0,10000.0,7132541.966666668,0.0,0.0,0.0,173866.6666666667,2325656.666666666,805466.666666666,1520190,0.05,0.3
1600,54,3,1948,47,1,1,6,0,1040,8775,5795.555555555557,16610.555555555555,5000,0,1040,3355.5,7135897.466666668,2684.5,0.0,0.0,173866.6666666667,2317815.0,806400.0,1511415,0.05,0.3
1601,54,4,1950,52,1,1,6,0,5800,5005,5795.555555555557,18800.555555555555,11000,0,14900,24108.5,7160005.966666668,1791.5,0.0,0.0,173866.6666666667,2322376.666666666,806866.666666666,1515510,0.05,0.3
1602,54,3,1951,58,1,1,6,0,1320,0,5795.555555555557,8115.555555555557,5000,0,1320,6254.0,7166259.966666668,66.0,0.0,0.0,173866.6666666667,2323310.0,807800.0,1515510,0.05,0.3
1603,54,1,1950,49,1,1,6,0,2360,0,5795.555555555557,8155.555555555557,0,0,2360,2242.0,7168501.966666668,118.0,0.0,0.0,173866.6666666667,2323776.666666666,808266.666666666,1515510,0.05,0.3
1604,54,3,1952,55,1,1,6,0,2880,8775,5795.555555555557,18650.555555555555,6000,0,2880,6103.5,7174605.466666668,2776.5,0.0,0.0,173866.6666666667,2315001.666666666,808266.666666666,1506735,0.05,0.3
1605,54,3,1951,48,1,1,6,0,1040,8775,5795.555555555557,15810.555555555557,0,1000,1040,-644.5,7173960.966666668,2684.5,0.0,0.0,173866.6666666667,2306693.333333334,808733.333333334,1497960,0.05,0.3
1606,54,4,1955,43,1,1,6,0,2080,0,5795.555555555557,11875.555555555557,20000,0,2080,21976.0,7195936.966666668,104.0,0.0,0.0,173866.6666666667,2306693.333333334,808733.333333334,1497960,0.05,0.3
1607,54,2,1957,36,1,1,6,0,2920,8775,5795.555555555557,18690.555555555555,6000,0,2920,6141.5,7202078.466666668,2778.5,0.0,0.0,173866.6666666667,2299785.0,810600.0,1489185,0.05,0.3
1608,54,0,1957,38,1,1,6,0,520,0,5795.555555555557,7315.555555555557,0,5000,520,5494.0,7207572.466666668,26.0,0.0,0.0,173866.6666666667,2300251.666666666,811066.666666666,1489185,0.05,0.3
1609,54,4,1959,39,1,1,6,0,4240,10725,5795.555555555557,22760.555555555555,10000,0,23740,30310.5,7237882.966666668,3429.5,0.0,0.0,173866.6666666667,2309493.333333334,811533.333333334,1497960,0.05,0.3
1610,54,3,1961,41,1,1,6,0,2640,24225,5795.555555555557,34860.555555555555,11000,0,22140,25740.5,7263623.466666668,7399.5,0.0,0.0,173866.6666666667,2305701.666666666,812466.666666666,1493235,0.05,0.3
1611,54,3,1964,43,1,1,6,0,3680,17550,5795.555555555557,30225.555555555555,15000,1000,3680,14231.0,7277854.466666668,5449.0,0.0,0.0,173866.6666666667,2289085.0,813400.0,1475685,0.05,0.3
1612,54,1,1965,36,1,1,6,0,1840,0,5795.555555555557,9635.555555555557,5000,5000,1840,-209536.0,7068318.466666668,221376.0,44031.0,114253.0,173866.6666666667,2290485.0,814800.0,1475685,0.05,0.3
1613,54,4,1967,53,1,1,6,0,4760,15730,5795.555555555557,28485.555555555555,10000,1000,33360,39403.0,7107721.466666668,4957.0,0.0,0.0,173866.6666666667,2304288.333333334,815733.333333334,1488555,0.05,0.3
1614,54,4,1969,60,1,1,6,0,7920,10725,5795.555555555557,25640.555555555555,6000,0,27420,29806.5,7137527.966666668,3613.5,0.0,0.0,173866.6666666667,2313996.666666666,816666.666666666,1497330,0.05,0.3
1615,54,2,1970,54,1,1,6,0,7120,2340,5795.555555555557,17255.555555555555,5000,5000,7120,16062.0,7153589.966666668,1058.0,0.0,0.0,173866.6666666667,2312123.333333334,817133.333333334,1494990,0.05,0.3
1616,54,1,1971,49,1,1,6,0,1600,0,5795.555555555557,8395.555555555557,5000,0,1600,6520.0,7160109.966666668,80.0,0.0,0.0,173866.6666666667,2313056.666666666,818066.666666666,1494990,0.05,0.3
1617,54,2,1973,50,1,1,6,0,3960,0,5795.555555555557,10955.555555555557,6000,0,3960,9762.0,7169871.966666668,198.0,0.0,0.0,173866.6666666667,2313523.333333334,818533.333333334,1494990,0.05,0.3
1618,54,3,1974,42,1,1,6,0,1600,0,5795.555555555557,8395.555555555557,5000,0,1600,6520.0,7176391.966666668,80.0,0.0,0.0,173866.6666666667,2313990.0,819000.0,1494990,0.05,0.3
1619,54,2,1976,55,1,1,6,0,1840,0,5795.555555555557,10635.555555555557,10000,5000,1840,16748.0,7193139.966666668,92.0,0.0,0.0,173866.6666666667,2314456.666666666,819466.666666666,1494990,0.05,0.3
1620,54,3,1978,55,1,1,6,0,2880,0,5795.555555555557,9875.555555555557,6000,0,2880,8736.0,7201875.966666668,144.0,0.0,0.0,173866.6666666667,2198590.0,703600.0,1494990,0.05,0.3
1621,55,3,1978,60,1,1,6,0,2920,10725,5920.0,19565.0,0,0,22420,19056.5,7220932.466666668,3363.5,0.0,0.0,177600.0,2207765.0,704000.0,1503765,0.05,0.3
1622,55,4,1981,52,1,1,6,0,3160,0,5920.0,12280.0,11000,5000,3160,19002.0,7239934.466666668,158.0,0.0,0.0,177600.0,2207765.0,704000.0,1503765,0.05,0.3
1623,55,4,1983,49,1,1,6,0,1840,8775,5920.0,20735.0,11000,10000,1840,20115.5,7260049.966666668,2724.5,0.0,0.0,177600.0,2200190.0,705200.0,1494990,0.05,0.3
1624,55,1,1983,43,1,1,6,0,2640,5005,5920.0,13565.0,0,0,11740,10106.5,7270156.466666668,1633.5,0.0,0.0,177600.0,2205885.0,706800.0,1499085,0.05,0.3
1625,55,4,1986,54,1,1,6,0,5800,8775,5920.0,22695.0,11000,0,5800,13877.5,7284033.966666668,2922.5,0.0,0.0,177600.0,2197110.0,706800.0,1490310,0.05,0.3
1626,55,2,1988,48,1,1,6,0,2360,0,5920.0,9480.0,6000,0,2360,8242.0,7292275.966666668,118.0,0.0,0.0,177600.0,2197910.0,707600.0,1490310,0.05,0.3
1627,55,3,1990,42,1,1,6,0,3440,10725,5920.0,20485.0,2000,0,22940,21550.5,7313826.466666668,3389.5,0.0,0.0,177600.0,2207085.0,708000.0,1499085,0.05,0.3
1628,55,4,1992,53,1,1,6,0,4200,0,5920.0,10520.0,2000,0,4200,5990.0,7319816.466666668,210.0,0.0,0.0,177600.0,2207085.0,708000.0,1499085,0.05,0.3
1629,55,2,1992,44,1,1,6,0,4200,13500,5920.0,25620.0,10000,0,4200,9940.0,7329756.466666668,4260.0,0.0,0.0,177600.0,2193585.0,708000.0,1485585,0.05,0.3
1630,55,3,1993,53,1,1,6,0,2880,10725,5920.0,21525.0,10000,0,22380,29018.5,7358774.966666668,3361.5,0.0,0.0,177600.0,2203160.0,708800.0,1494360,0.05,0.3
1631,55,0,1993,39,1,1,6,0,520,19500,5920.0,25940.0,0,0,20020,14144.0,7372918.966666668,5876.0,0.0,0.0,177600.0,2203960.0,709600.0,1494360,0.05,0.3
1632,55,3,1994,60,1,1,6,0,5280,16500,5920.0,29700.0,5000,5000,35280,40066.0,7412984.966666668,5214.0,0.0,0.0,177600.0,2217460.0,709600.0,1507860,0.05,0.3
1633,55,1,1993,55,1,1,6,0,1840,4095,5920.0,11855.0,0,0,1840,519.5,7413504.466666668,1320.5,0.0,0.0,177600.0,2214165.0,710400.0,1503765,0.05,0.3
1634,55,1,1993,56,1,1,6,0,2120,8775,5920.0,16815.0,0,0,2120,-618.5,7412885.966666668,2738.5,0.0,0.0,177600.0,2205390.0,710400.0,1494990,0.05,0.3
1635,55,3,1994,47,1,1,6,0,2360,0,5920.0,8480.0,1000,0,2360,3242.0,7416127.966666668,118.0,0.0,0.0,177600.0,2205390.0,710400.0,1494990,0.05,0.3
1636,55,2,1995,51,1,1,6,0,4480,0,5920.0,11400.0,5000,0,4480,9256.0,7425383.966666668,224.0,0.0,0.0,177600.0,2205390.0,710400.0,1494990,0.05,0.3
1637,55,2,1995,45,1,1,6,0,1840,0,5920.0,7760.0,0,0,1840,1748.0,7427131.966666668,92.0,0.0,0.0,177600.0,2205790.0,710800.0,1494990,0.05,0.3
1638,55,1,1995,50,1,1,6,0,3120,0,5920.0,9240.0,1000,0,3120,3964.0,7431095.966666668,156.0,0.0,0.0,177600.0,2205790.0,710800.0,1494990,0.05,0.3
1639,55,2,1996,44,1,1,6,0,1560,0,5920.0,8480.0,5000,0,1560,6482.0,7437577.966666668,78.0,0.0,0.0,177600.0,2205790.0,710800.0,1494990,0.05,0.3
1640,55,3,1997,38,1,1,6,0,1840,0,5920.0,8760.0,5000,0,1840,6748.0,7444325.966666668,92.0,0.0,0.0,177600.0,2206190.0,711200.0,1494990,0.05,0.3
1641,55,2,1998,50,1,1,6,0,2360,0,5920.0,9280.0,5000,0,2360,7242.0,7451567.966666668,118.0,0.0,0.0,177600.0,2206590.0,711600.0,1494990,0.05,0.3
1642,55,3,1999,47,1,1,6,0,2360,0,5920.0,9280.0,5000,0,2360,7242.0,7458809.966666668,118.0,0.0,0.0,177600.0,2206990.0,712000.0,1494990,0.05,0.3
1643,55,2,2000,53,1,1,6,0,2920,0,5920.0,10040.0,6000,0,2920,-211952.6,7246857.366666668,220872.6,44361.5,113365.1,177600.0,2207390.0,712400.0,1494990,0.05,0.3
1644,55,2,2002,42,1,1,6,0,3680,0,5920.0,11600.0,10000,0,3680,13496.0,7260353.366666668,184.0,0.0,0.0,177600.0,2207790.0,712800.0,1494990,0.05,0.3
1645,55,0,2002,53,1,1,6,0,5000,0,5920.0,11920.0,0,5000,5000,9750.0,7270103.366666668,250.0,0.0,0.0,177600.0,2208590.0,713600.0,1494990,0.05,0.3
